"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","responses","test_part","stim_type","correct_response","correct"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","371","634918","0.0-3.0-0.184","","fixation","","",""
"3079","b_a montage/ba_122.jpg","76","image-keyboard-response","372","637998","0.0-3.0-1.184","","","Update","b","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","373","638500","0.0-3.0-0.185","","fixation","","",""
"2832","b_a montage/ba_064.jpg","66","image-keyboard-response","374","641334","0.0-3.0-1.185","","","Repeat","r","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","375","641836","0.0-3.0-0.186","","fixation","","",""
"2880","b_a montage/ba_059.jpg","66","image-keyboard-response","376","644718","0.0-3.0-1.186","","","Repeat","r","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","377","645220","0.0-3.0-0.187","","fixation","","",""
"3526","b_a montage/ba_175.jpg","82","image-keyboard-response","378","648747","0.0-3.0-1.187","","","Set_2_Only","r","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","379","649250","0.0-3.0-0.188","","fixation","","",""
"1688","b_a montage/ba_169.jpg","78","image-keyboard-response","380","650940","0.0-3.0-1.188","","","Set_2_Only","r","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","381","651442","0.0-3.0-0.189","","fixation","","",""
"1832","b_a montage/ba_151.jpg","78","image-keyboard-response","382","653275","0.0-3.0-1.189","","","Update","b","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","383","653777","0.0-3.0-0.190","","fixation","","",""
"2481","b_a montage/ba_010.jpg","82","image-keyboard-response","384","656259","0.0-3.0-1.190","","","Set_1_Only","r","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","385","656761","0.0-3.0-0.191","","fixation","","",""
"2056","b_a montage/ba_164.jpg","76","image-keyboard-response","386","658819","0.0-3.0-1.191","","","Set_2_Only","r","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","387","659321","0.0-3.0-0.192","","fixation","","",""
"3001","a_b montage/ab_070.jpg","76","image-keyboard-response","388","662323","0.0-3.0-1.192","","","Repeat","l","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","389","662824","0.0-3.0-0.193","","fixation","","",""
"2073","b_a montage/ba_044.jpg","82","image-keyboard-response","390","664899","0.0-3.0-1.193","","","Repeat","r","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","391","665401","0.0-3.0-0.194","","fixation","","",""
"1704","b_a montage/ba_035.jpg","82","image-keyboard-response","392","667107","0.0-3.0-1.194","","","Repeat","r","true"
